p_end,e_end,log_likelihood,delta_log_likelihood
0.8860833333333333,0.4625,-49448.08338005324,574.9940106505965
0.8860833333333333,0.46875,-49431.256907246076,558.1675378434302
0.8860833333333333,0.47500000000000003,-49414.72931779166,541.6399483890127
0.8860833333333333,0.48125,-49398.49788095732,525.4085115546768
0.8860833333333333,0.48750000000000004,-49382.55991174762,509.47054234497773
0.8860833333333333,0.49375,-49366.91276986187,493.8234004592232
0.8860833333333333,0.5,-49351.553858681975,478.4644892793294
0.8860833333333333,0.5062500000000001,-49336.4806242898,463.3912548871522
0.8860833333333333,0.5125,-49321.690554512774,448.6011851101284
0.8860833333333333,0.51875,-49307.181177996885,434.0918085942394
0.8860833333333333,0.525,-49292.95006330608,419.8606939034362
0.8860833333333333,0.53125,-49278.99481804711,405.90544864446565
0.8860833333333333,0.5375000000000001,-49265.31308801897,392.22371861632564
0.8860833333333333,0.54375,-49251.90255638618,378.81318698353425
0.8860833333333333,0.55,-49238.760942874935,365.6715734722893
0.8860833333333333,0.55625,-49225.88600299146,352.79663358881226
0.8860833333333333,0.5625,-49213.27552726181,340.18615785916336
0.8860833333333333,0.5687500000000001,-49200.92734049235,327.8379710897061
0.8860833333333333,0.575,-49188.83930105036,315.7499316477115
0.8860833333333333,0.58125,-49177.00930016386,303.91993076121435
0.8860833333333333,0.5875,-49165.435261240345,292.34589183770004
0.8860833333333333,0.59375,-49154.11513920348,281.0257698008354
0.8860833333333333,0.6000000000000001,-49143.04691984746,269.95755044481484
0.8860833333333333,0.60625,-49132.22861920831,259.1392498056666
0.8860833333333333,0.6125,-49121.658282951576,248.56891354893014
0.8860833333333333,0.61875,-49111.333985775935,238.24461637328932
0.8860833333333333,0.625,-49101.25383083231,228.16446142966743
0.8860833333333333,0.6312500000000001,-49091.41594915775,218.32657975510665
0.8860833333333333,0.6375,-49081.81849912391,208.72912972126505
0.8860833333333333,0.64375,-49072.45966589941,199.37029649676697
0.8860833333333333,0.65,-49063.3376609259,190.248291523254
0.8860833333333333,0.65625,-49054.450721407164,181.36135200451827
0.8860833333333333,0.6625000000000001,-49045.79710981106,172.70774040841206
0.8860833333333333,0.66875,-49037.37511338378,164.28574398113415
0.8860833333333333,0.675,-49029.183043676145,156.09367427349935
0.8860833333333333,0.68125,-49021.21923608149,148.12986667884252
0.8860833333333333,0.6875,-49013.48204938487,140.39267998222203
0.8860833333333333,0.6937500000000001,-49005.96986532319,132.8804959205445
0.8860833333333333,0.7,-48998.68108815601,125.59171875336324
0.8860833333333333,0.70625,-48991.61414424659,118.5247748439433
0.8860833333333333,0.7125000000000001,-48984.76748165301,111.67811225036712
0.8860833333333333,0.71875,-48978.139569729035,105.05020032639004
0.8860833333333333,0.7250000000000001,-48971.72889873428,98.63952933163819
0.8860833333333333,0.73125,-48965.53397945374,92.4446100510977
0.8860833333333333,0.7375,-48959.55334282611,86.46397342346609
0.8860833333333333,0.7437500000000001,-48953.78553958073,80.69617017808196
0.8860833333333333,0.75,-48948.22913988304,75.13977048039669
0.8860833333333333,0.7562500000000001,-48942.882732988175,69.79336358552973
0.8860833333333333,0.7625,-48937.74492690239,64.65555749974737
0.8860833333333333,0.76875,-48932.81434805243,59.724978649785044
0.8860833333333333,0.7750000000000001,-48928.08964096218,55.00027155953285
0.8860833333333333,0.78125,-48923.5694679367,50.48009853405529
0.8860833333333333,0.7875000000000001,-48919.2525087535,46.16313935085782
0.8860833333333333,0.79375,-48915.13746036046,42.048090957818204
0.8860833333333333,0.8,-48911.22303658064,38.13366717799363
0.8860833333333333,0.8062500000000001,-48907.50796782361,34.418598420961644
0.8860833333333333,0.8125,-48903.991000803115,30.90163140046934
0.8860833333333333,0.8187500000000001,-48900.67089826088,27.581528858238016
0.8860833333333333,0.825,-48897.54643869656,24.457069293915993
0.8860833333333333,0.83125,-48894.61641610346,21.527046700815845
0.8860833333333333,0.8375000000000001,-48891.879639709965,18.790270307319588
0.8860833333333333,0.84375,-48889.3349337266,16.24556432395184
0.8860833333333333,0.8500000000000001,-48886.981137098424,13.89176769577898
0.8860833333333333,0.85625,-48884.81710326276,11.727733860112494
0.8860833333333333,0.8625,-48882.84169991203,9.752330509385502
0.8860833333333333,0.8687500000000001,-48881.053808761615,7.964439358969685
0.8860833333333333,0.875,-48879.45232532258,6.362955919932574
0.8860833333333333,0.8812500000000001,-48878.03615867908,4.946789276436903
0.8860833333333333,0.8875,-48876.80423127061,3.7148618679639185
0.8860833333333333,0.89375,-48875.7554786785,2.6661092758513405
0.8860833333333333,0.9000000000000001,-48874.88884941701,1.799480014364235
0.8860833333333333,0.90625,-48874.203304728595,1.1139353259495692
0.8860833333333333,0.9125000000000001,-48873.69781838344,0.6084489807981299
0.8860833333333333,0.91875,-48873.37137648307,0.28200708042277256
0.8860833333333333,0.925,-48873.22297726778,0.1336078651365824
0.8860833333333333,0.9312500000000001,-48873.25163092824,0.16226152559102047
0.8860833333333333,0.9375,-48873.45635942056,0.36699001791566843
0.8860833333333333,0.9437500000000001,-48873.83619628533,0.7468268826851272
0.8860833333333333,0.95,-48874.390186470046,1.300817067400203
0.8891666666666667,0.2,-50499.86377195998,1626.7744025573338
0.8891666666666667,0.20625000000000002,-50467.17153230225,1594.0821628996055
0.8891666666666667,0.21250000000000002,-50434.947714444526,1561.858345041881
0.8891666666666667,0.21875,-50403.18621884956,1530.0968494469125
0.8891666666666667,0.225,-50371.881083925575,1498.7917145229294
0.8891666666666667,0.23125,-50341.02648172525,1467.937112322601
0.8891666666666667,0.23750000000000002,-50310.61671381627,1437.5273444136255
0.8891666666666667,0.24375000000000002,-50280.64620731508,1407.556837912438
0.8891666666666667,0.25,-50251.109511076036,1378.0201416733908
0.8891666666666667,0.25625000000000003,-50222.001292028486,1348.9119226258408
0.8891666666666667,0.2625,-50193.316331654925,1320.22696225228
0.8891666666666667,0.26875000000000004,-50165.04952260351,1291.9601532008674
0.8891666666666667,0.275,-50137.195865428774,1264.1064960261283
0.8891666666666667,0.28125,-50109.750465454534,1236.6610960518883
0.8891666666666667,0.28750000000000003,-50082.70852975361,1209.619160350965
0.8891666666666667,0.29375,-50056.06536423885,1182.9759948362043
0.8891666666666667,0.30000000000000004,-50029.81637086067,1156.727001458028
0.8891666666666667,0.30625,-50003.957044906216,1130.8676755035704
0.8891666666666667,0.3125,-49978.48297239575,1105.3936029931065
0.8891666666666667,0.31875000000000003,-49953.38982757203,1080.3004581693822
0.8891666666666667,0.325,-49928.673370478515,1055.5840010758693
0.8891666666666667,0.33125000000000004,-49904.329444622716,1031.2400752200701
0.8891666666666667,0.3375,-49880.35397472099,1007.2646053183416
0.8891666666666667,0.34375,-49856.74296452134,983.6535951186961
0.8891666666666667,0.35000000000000003,-49833.492494700906,960.4031252982604
0.8891666666666667,0.35625,-49810.598720835056,937.5093514324108
0.8891666666666667,0.36250000000000004,-49788.05787143513,914.9685020324832
0.8891666666666667,0.36875,-49765.866246052035,892.77687664939
0.8891666666666667,0.375,-49744.020213442855,870.9308440402092
0.8891666666666667,0.38125000000000003,-49722.51620979817,849.4268403955211
0.8891666666666667,0.3875,-49701.3507370274,828.2613676247565
0.8891666666666667,0.39375000000000004,-49680.52036110007,807.4309916974235
0.8891666666666667,0.4,-49660.02171044059,786.9323410379438
0.8891666666666667,0.40625,-49639.851474374605,766.7621049719601
0.8891666666666667,0.41250000000000003,-49620.00640162483,746.9170322221835
0.8891666666666667,0.41875,-49600.483298854415,727.3939294517695
0.8891666666666667,0.42500000000000004,-49581.27902925612,708.1896598534731
0.8891666666666667,0.43125,-49562.390511185426,689.3011417827802
0.8891666666666667,0.4375,-49543.81471683603,670.7253474333847
0.8891666666666667,0.44375000000000003,-49525.548670956035,652.4593015533901
0.8891666666666667,0.45,-49507.58944960337,634.5000802007271
0.8891666666666667,0.45625000000000004,-49489.93417893896,616.8448095363128
0.8891666666666667,0.4625,-49472.58003405624,599.4906646535965
0.8891666666666667,0.46875,-49455.52423784573,582.4348684430879
0.8891666666666667,0.47500000000000003,-49438.764059893365,565.6746904907195
0.8891666666666667,0.48125,-49422.29681541129,549.2074460086442
0.8891666666666667,0.48750000000000004,-49406.119864200096,533.030494797451
0.8891666666666667,0.49375,-49390.23060964128,517.141240238634
0.8891666666666667,0.5,-49374.62649771887,501.53712831622397
0.8891666666666667,0.5062500000000001,-49359.30501606918,486.21564666653285
0.8891666666666667,0.5125,-49344.26369305776,471.17432365511195
0.8891666666666667,0.51875,-49329.500096882504,456.4107274798589
0.8891666666666667,0.525,-49315.01183470218,441.92246529953263
0.8891666666666667,0.53125,-49300.79655178926,427.70718238661357
0.8891666666666667,0.5375000000000001,-49286.85193070646,413.7625613038181
0.8891666666666667,0.54375,-49273.17569050607,400.08632110342296
0.8891666666666667,0.55,-49259.76558595124,386.6762165485925
0.8891666666666667,0.55625,-49246.61940675872,373.5300373560749
0.8891666666666667,0.5625,-49233.734976862055,360.6456074594098
0.8891666666666667,0.5687500000000001,-49221.110153694724,348.02078429207904
0.8891666666666667,0.575,-49208.74282749263,335.65345808998245
0.8891666666666667,0.58125,-49196.63092061505,323.5415512124018
0.8891666666666667,0.5875,-49184.77238688378,311.683017481133
0.8891666666666667,0.59375,-49173.16521093955,300.0758415369055
0.8891666666666667,0.6000000000000001,-49161.80740761552,288.71803821287176
0.8891666666666667,0.60625,-49150.697021326894,277.6076519242488
0.8891666666666667,0.6125,-49139.83212547653,266.742756073887
0.8891666666666667,0.61875,-49129.21082187584,256.1214524731913
0.8891666666666667,0.625,-49118.83124018039,245.74187077774695
0.8891666666666667,0.6312500000000001,-49108.69153734018,235.60216793753352
0.8891666666666667,0.6375,-49098.789897063514,225.70052766086883
0.8891666666666667,0.64375,-49089.12452929461,216.03515989196603
0.8891666666666667,0.65,-49079.693669704255,206.60430030160933
0.8891666666666667,0.65625,-49070.49557919306,197.40620979041705
0.8891666666666667,0.6625000000000001,-49061.528543407185,188.43917400453938
0.8891666666666667,0.66875,-49052.7908722658,179.70150286315766
0.8891666666666667,0.675,-49044.28089950034,171.19153009769798
0.8891666666666667,0.68125,-49035.99698220484,162.90761280219158
0.8891666666666667,0.6875,-49027.93750039718,154.84813099453459
0.8891666666666667,0.6937500000000001,-49020.10085659103,147.01148718838522
0.8891666666666667,0.7,-49012.48547537793,139.39610597528372
0.8891666666666667,0.70625,-49005.08980301941,132.00043361676217
0.8891666666666667,0.7125000000000001,-48997.912307048784,124.8229376461386
0.8891666666666667,0.71875,-48990.951475882306,117.86210647966072
0.8891666666666667,0.7250000000000001,-48984.20581843953,111.11644903688284
0.8891666666666667,0.73125,-48977.673863772434,104.58449436978844
0.8891666666666667,0.7375,-48971.354160703326,98.26479130068037
0.8891666666666667,0.7437500000000001,-48965.245277470895,92.15590806824912
0.8891666666666667,0.75,-48959.345801384654,86.25643198200851
0.8891666666666667,0.7562500000000001,-48953.65433848712,80.56496908447298
0.8891666666666667,0.7625,-48948.16951322368,75.08014382103283
0.8891666666666667,0.76875,-48942.889968120115,69.80059871746926
0.8891666666666667,0.7750000000000001,-48937.81436346717,64.72499406452698
0.8891666666666667,0.78125,-48932.94137701237,59.85200760972657
0.8891666666666667,0.7875000000000001,-48928.26970365861,55.180334255965136
0.8891666666666667,0.79375,-48923.79805516949,50.70868576684734
0.8891666666666667,0.8,-48919.52515988116,46.43579047851381
0.8891666666666667,0.8062500000000001,-48915.449762420474,42.360393017828756
0.8891666666666667,0.8125,-48911.57062342935,38.48125402670121
0.8891666666666667,0.8187500000000001,-48907.886519295105,34.797149892459856
0.8891666666666667,0.825,-48904.396241886665,31.30687248401955
0.8891666666666667,0.83125,-48901.09859829642,28.00922889377398
0.8891666666666667,0.8375000000000001,-48897.992410587685,24.90304118503991
0.8891666666666667,0.84375,-48895.076515547495,21.98714614484925
0.8891666666666667,0.8500000000000001,-48892.34976444469,19.260395042045275
0.8891666666666667,0.85625,-48889.81102279314,16.721653390493884
0.8891666666666667,0.8625,-48887.45917011991,14.369800717264297
0.8891666666666667,0.8687500000000001,-48885.29309973832,12.203730335677392
0.8891666666666667,0.875,-48883.31171852577,10.22234912312706
0.8891666666666667,0.8812500000000001,-48881.51394670609,8.424577303441765
0.8891666666666667,0.8875,-48879.898717636504,6.809348233859055
0.8891666666666667,0.89375,-48878.46497759891,5.375608196263784
0.8891666666666667,0.9000000000000001,-48877.211685595445,4.12231619279919
0.8891666666666667,0.90625,-48876.13781314828,3.0484437456325395
0.8891666666666667,0.9125000000000001,-48875.24234410335,2.1529747007080005
0.8891666666666667,0.91875,-48874.52427443827,1.434905035624979
0.8891666666666667,0.925,-48873.98261207388,0.893242671234475
0.8891666666666667,0.9312500000000001,-48873.61637668971,0.5270072870625881
0.8891666666666667,0.9375,-48873.42459954313,0.3352301404811442
0.8891666666666667,0.9437500000000001,-48873.406323292,0.3169538893562276
0.8891666666666667,0.95,-48873.56060182098,0.47123241833469365
0.89225,0.2,-50530.59760249654,1657.5082330938967
0.89225,0.20625000000000002,-50497.88398969468,1624.7946202920357
0.89225,0.21250000000000002,-50465.63177192196,1592.5424025193133
0.89225,0.21875,-50433.83500612785,1560.7456367252016
0.89225,0.225,-50402.48788199722,1529.3985125945765
0.89225,0.23125,-50371.584717866084,1498.4953484634389
0.89225,0.23750000000000002,-50341.11995679783,1468.0305873951875
0.89225,0.24375000000000002,-50311.088162812695,1437.99879341005
0.89225,0.25,-50281.48401726282,1408.394647860172
0.89225,0.25625000000000003,-50252.302315346264,1379.2129459436183
0.89225,0.2625,-50223.537962753515,1350.4485933508695
0.89225,0.26875000000000004,-50195.18597244025,1322.0966030376076
0.89225,0.275,-50167.241461520694,1294.152092118049
0.89225,0.28125,-50139.699648276015,1266.6102788733697
0.89225,0.28750000000000003,-50112.55584927264,1239.466479869996
0.89225,0.29375,-50085.80547658554,1212.716107182896
0.89225,0.30000000000000004,-50059.44403512189,1186.354665719242
0.89225,0.30625,-50033.46712004059,1160.377750637941
0.89225,0.3125,-50007.87041426361,1134.781044860967
0.89225,0.31875000000000003,-49982.64968607511,1109.5603166724613
0.89225,0.325,-49957.80078680451,1084.7114174018643
0.89225,0.33125000000000004,-49933.31964859012,1060.2302791874754
0.89225,0.3375,-49909.20228221975,1036.1129128171015
0.89225,0.34375,-49885.44477504513,1012.3554056424837
0.89225,0.35000000000000003,-49862.0432889672,988.9539195645557
0.89225,0.35625,-49838.994058489094,965.9046890864483
0.89225,0.36250000000000004,-49816.29338883428,943.204019431636
0.89225,0.36875,-49793.93765412706,920.8482847244159
0.89225,0.375,-49771.923295633096,898.8339262304507
0.89225,0.38125000000000003,-49750.246820057204,877.1574506545585
0.89225,0.3875,-49728.90479789667,855.8154284940247
0.89225,0.39375000000000004,-49707.893861847326,834.8044924446804
0.89225,0.4,-49687.210705260775,814.1213358581299
0.89225,0.40625,-49666.852080650526,793.7627112478804
0.89225,0.41250000000000003,-49646.814798245236,773.7254288425902
0.89225,0.41875,-49627.095724587205,754.0063551845597
0.89225,0.42500000000000004,-49607.69178117453,734.6024117718844
0.89225,0.43125,-49588.59994314503,715.5105737423874
0.89225,0.4375,-49569.81723800068,696.7278685980345
0.89225,0.44375000000000003,-49551.340744370704,678.2513749680584
0.89225,0.45,-49533.16759081224,660.0782214095962
0.89225,0.45625000000000004,-49515.294954646924,642.2055852442791
0.89225,0.4625,-49497.72006083223,624.6306914295856
0.89225,0.46875,-49480.4401808662,607.3508114635551
0.89225,0.47500000000000003,-49463.45263172455,590.3632623219019
